
CommandType     Name                                               Version    Source
Function        Complete-AzServiceBusMigration                     3.0.0      Az.ServiceBus
Function        Compress-Archive                                   1.2.5      Microsoft.PowerShell.Archive
Function        Deny-AzEventHubPrivateEndpointConnection           4.2.0      Az.EventHub
Function        Deny-AzServiceBusPrivateEndpointConnection         3.0.0      Az.ServiceBus
Function        Deploy-AzDevCenterUserEnvironment                  1.1.0      Az.DevCenter
Function        Deploy-AzNetworkCloudCluster                       1.0.0      Az.NetworkCloud
Function        Disable-AzAdvisorRecommendation                    2.0.0      Az.Advisor
Function        Disable-AzCdnCustomDomainCustomHttps               3.1.2      Az.Cdn
Function        Disable-AzContainerAppRevision                     1.0.0      Az.App
Function        Disable-AzNetworkCloudStorageApplianceRemoteVendo… 1.0.0      Az.NetworkCloud
Function        Disable-AzStackHCIAttestation                      2.3.1      Az.StackHCI
Function        Disable-AzStackHCIRemoteSupport                    2.3.1      Az.StackHCI
Function        Disconnect-AzWvdUserSession                        4.3.0      Az.DesktopVirtualization
Function        Edit-AzDataProtectionPolicyRetentionRuleClientObj… 2.2.0      Az.DataProtection
Function        Edit-AzDataProtectionPolicyTagClientObject         2.2.0      Az.DataProtection
Function        Edit-AzDataProtectionPolicyTriggerClientObject     2.2.0      Az.DataProtection
Function        Enable-AzActionGroupReceiver                       5.1.0      Az.Monitor
Function        Enable-AzAdvisorRecommendation                     2.0.0      Az.Advisor
Function        Enable-AzCdnCustomDomainCustomHttps                3.1.2      Az.Cdn
Function        Enable-AzContainerAppRevision                      1.0.0      Az.App
Function        Enable-AzFrontDoorCdnProfileMigration              3.1.2      Az.Cdn
Function        Enable-AzNetworkCloudStorageApplianceRemoteVendor… 1.0.0      Az.NetworkCloud
Function        Enable-AzStackHCIAttestation                       2.3.1      Az.StackHCI
Function        Enable-AzStackHCIRemoteSupport                     2.3.1      Az.StackHCI
Function        exec                                                          
Function        Expand-Archive                                     1.2.5      Microsoft.PowerShell.Archive
Function        Expand-AzWvdMsixImage                              4.3.0      Az.DesktopVirtualization
Function        Export-AzRedisEnterpriseCache                      1.2.0      Az.RedisEnterpriseCache
Function        Find-AzDataProtectionRestorableTimeRange           2.2.0      Az.DataProtection
Function        Find-Command                                       2.2.5      PowerShellGet
Function        Find-DSCResource                                   2.2.5      PowerShellGet
Function        Find-Module                                        2.2.5      PowerShellGet
Function        Find-RoleCapability                                2.2.5      PowerShellGet
Function        Find-Script                                        2.2.5      PowerShellGet
Function        Get-AzActionGroup                                  5.1.0      Az.Monitor
Function        Get-AzActivityLogAlert                             5.1.0      Az.Monitor
Function        Get-AzADAppCredential                              6.16.0     Az.Resources
Function        Get-AzADAppFederatedCredential                     6.16.0     Az.Resources
Function        Get-AzADApplication                                6.16.0     Az.Resources
Function        Get-AzADAppPermission                              6.16.0     Az.Resources
Function        Get-AzADGroup                                      6.16.0     Az.Resources
Function        Get-AzADGroupMember                                6.16.0     Az.Resources
Function        Get-AzADGroupOwner                                 6.16.0     Az.Resources
Function        Get-AzADOrganization                               6.16.0     Az.Resources
Function        Get-AzADServicePrincipal                           6.16.0     Az.Resources
Function        Get-AzADServicePrincipalAppRoleAssignment          6.16.0     Az.Resources
Function        Get-AzADSpCredential                               6.16.0     Az.Resources
Function        Get-AzADUser                                       6.16.0     Az.Resources
Function        Get-AzAdvisorConfiguration                         2.0.0      Az.Advisor
Function        Get-AzAdvisorRecommendation                        2.0.0      Az.Advisor
Function        Get-AzAksMaintenanceConfiguration                  6.0.1      Az.Aks
Function        Get-AzAksManagedClusterCommandResult               6.0.1      Az.Aks
Function        Get-AzAksManagedClusterOSOption                    6.0.1      Az.Aks
Function        Get-AzAksManagedClusterOutboundNetworkDependencyE… 6.0.1      Az.Aks
Function        Get-AzAksNodePoolUpgradeProfile                    6.0.1      Az.Aks
Function        Get-AzAksSnapshot                                  6.0.1      Az.Aks
Function        Get-AzAksUpgradeProfile                            6.0.1      Az.Aks
Function        Get-AzAksVersion                                   6.0.1      Az.Aks
Function        Get-AzAppConfigurationDeletedStore                 1.3.0      Az.AppConfiguration
Function        Get-AzAppConfigurationKey                          1.3.0      Az.AppConfiguration
Function        Get-AzAppConfigurationKeyValue                     1.3.0      Az.AppConfiguration
Function        Get-AzAppConfigurationLabel                        1.3.0      Az.AppConfiguration
Function        Get-AzAppConfigurationRevision                     1.3.0      Az.AppConfiguration
Function        Get-AzAppConfigurationStore                        1.3.0      Az.AppConfiguration
Function        Get-AzAppConfigurationStoreKey                     1.3.0      Az.AppConfiguration
Function        Get-AzApplicationInsights                          2.2.3      Az.ApplicationInsights
Function        Get-AzApplicationInsightsApiKey                    2.2.3      Az.ApplicationInsights
Function        Get-AzApplicationInsightsContinuousExport          2.2.3      Az.ApplicationInsights
Function        Get-AzApplicationInsightsLinkedStorageAccount      2.2.3      Az.ApplicationInsights
Function        Get-AzApplicationInsightsMyWorkbook                2.2.3      Az.ApplicationInsights
Function        Get-AzApplicationInsightsWebTest                   2.2.3      Az.ApplicationInsights
Function        Get-AzApplicationInsightsWorkbook                  2.2.3      Az.ApplicationInsights
Function        Get-AzApplicationInsightsWorkbookRevision          2.2.3      Az.ApplicationInsights
Function        Get-AzApplicationInsightsWorkbookTemplate          2.2.3      Az.ApplicationInsights
Function        Get-AzArcResourceBridge                            1.0.0      Az.ArcResourceBridge
Function        Get-AzArcResourceBridgeApplianceCredential         1.0.0      Az.ArcResourceBridge
Function        Get-AzArcResourceBridgeCredential                  1.0.0      Az.ArcResourceBridge
Function        Get-AzArcResourceBridgeTelemetryConfig             1.0.0      Az.ArcResourceBridge
Function        Get-AzArcResourceBridgeUpgradeGraph                1.0.0      Az.ArcResourceBridge
Function        Get-AzAttestationDefaultProvider                   2.0.0      Az.Attestation
Function        Get-AzAttestationProvider                          2.0.0      Az.Attestation
Function        Get-AzAutomanageBestPractice                       1.0.0      Az.Automanage
Function        Get-AzAutomanageConfigProfile                      1.0.0      Az.Automanage
Function        Get-AzAutomanageConfigProfileAssignment            1.0.0      Az.Automanage
Function        Get-AzAutomanageConfigProfileHciAssignment         1.0.0      Az.Automanage
Function        Get-AzAutomanageConfigProfileHcrpAssignment        1.0.0      Az.Automanage
Function        Get-AzAutomanageHciReport                          1.0.0      Az.Automanage
Function        Get-AzAutomanageHcrpReport                         1.0.0      Az.Automanage
Function        Get-AzAutomanageReport                             1.0.0      Az.Automanage
Function        Get-AzAutoscalePredictiveMetric                    5.1.0      Az.Monitor
Function        Get-AzAutoscaleSetting                             5.1.0      Az.Monitor
Function        Get-AzAvailabilityGroupListener                    2.2.0      Az.SqlVirtualMachine
Function        Get-AzCdnCustomDomain                              3.1.2      Az.Cdn
Function        Get-AzCdnEdgeNode                                  3.1.2      Az.Cdn
Function        Get-AzCdnEndpoint                                  3.1.2      Az.Cdn
Function        Get-AzCdnEndpointResourceUsage                     3.1.2      Az.Cdn
Function        Get-AzCdnOrigin                                    3.1.2      Az.Cdn
Function        Get-AzCdnOriginGroup                               3.1.2      Az.Cdn
Function        Get-AzCdnProfile                                   3.1.2      Az.Cdn
Function        Get-AzCdnProfileResourceUsage                      3.1.2      Az.Cdn
Function        Get-AzCdnProfileSupportedOptimizationType          3.1.2      Az.Cdn
Function        Get-AzCdnSubscriptionResourceUsage                 3.1.2      Az.Cdn
Function        Get-AzCloudService                                 2.0.0      Az.CloudService
Function        Get-AzCloudServiceInstanceView                     2.0.0      Az.CloudService
Function        Get-AzCloudServiceNetworkInterface                 2.0.0      Az.CloudService
